Stkcd,other_receivables,fix_assets_net,intangible_assets_net,ttl_assets,ttl_current_assets,net_assets,total_liab,current_liab,year,retained_earnings
002119,5256917.18,505628832.16,109501128.7,1568385759.22,806026614.86,757418948.88,810966810.34,768413435.34,2014,259374549.22
002119,1733819.57,561640140.52,106818656.58,1429241477.64,660631712.01,703431824.91,725809652.73,685852027.69,2015,202094940.29
002119,10438920.66,583350272.83,104507788.45,1588258374.19,818895184.75,754444992.09,833813382.1,775153982.39,2016,245712838.63
002119,7756114.4,592543594.52,102967760.32,1667301875.47,902953446.66,808583264.35,858718611.12,822093775.84,2017,289095650.01
002119,816589.06,549404875.92,82036079.95,1680074737.51,903657937.03,809711289.09,870363448.42,821147351.88,2018,348712309.48
002119,1429164.4,537052661.06,73879465.94,1811443649.36,989190832.5,892652229.93,918791419.43,793245053.74,2019,405210721.24
002120,15184345.62,237113865.17,36679323.36,867241773.21,410303406.03,527159961.92,340081811.29,200081811.29,2012,250719319.96
002120,16747245.98,274101806.95,39525190.64,858924829.07,376878873.2,554597595.14,304327233.93,303327311.43,2013,270074803.8
002120,15050790,269245043.61,33347658.95,812361754.99,341874913.14,612205800.15,200155954.84,200072911.08,2014,350144849.39
002120,20190976.55,265011218.16,35091881.64,920055468.09,445599486.61,631175597.96,288879870.13,288324005.13,2015,384934740.47
002120,88656322.39,2332029737.74,650193297.5,6709340074.93,3219562792.83,3754297469.77,2955042605.16,2922815601.71,2016,2123278423.2
002120,94104042.95,2819780633.84,760499300.28,9399558367.26,4758409886.02,5253728260.14,4145830107.12,4099995469.09,2017,3594001615.37
002120,182724883.58,4717206992.36,1222120302.9,18080928087.75,10169834104.82,11541691288.65,6539236799.1,6478888797.19,2018,5978427659.58
002120,148351180.9,6440701009.49,2036005536.18,22496654773.4,10969203258.6,13534154483.87,8962500289.53,8814976587.31,2019,7850830422.74
002121,24159186.56,265280624.11,131106987.21,2774910057.67,1976632224.52,1285990584.73,1488919472.94,1407110059.99,2012,478948306.57
002121,102648837.31,236554490.71,140135104.04,2954936267.45,1962128680.23,1356254731.26,1598681536.19,1242217607.7,2013,549007575.73
002121,121970127.79,852339505.28,156688220.02,4674836328.33,2382764749.32,1476105944.82,3198730383.51,2477139233.8,2014,664784597.97
002121,260989564.58,3041542674.36,184676433.48,10312977195.8,4469320529.58,2435548992.64,7877428203.16,5310678040.31,2015,846697760.75
002121,374373782.28,3789177414.08,140021927.8,12223676773.13,5775317831.46,2792923307.28,9430753465.85,5525401855.68,2016,1094655616.91
002121,394194769.1,4098569039.5,584786103.77,15394167255.81,7616982461.91,4899039223.71,10495128032.1,7348938548.62,2017,1451466514.83
002121,885519957.66,2946252740.2,626997602.64,13414369894.96,6778674213.59,3654581807.33,9759788087.63,7556690091.06,2018,182344143.29000002
002121,703224793.3,1712457433.73,553424701.24,10114225431.99,5642629018.54,1074838914.68,9039386517.31,7280478588.23,2019,-2095450753.89
002122,213916292.04,2228827978.08,453383245.3,7255770698.7,4186861601.79,5086778808.98,2168991889.72,2010005109.06,2012,2588264484.69
002122,840650113.11,2331897319.34,401306568.85,7561497606.75,4536154806.17,4979846687.23,2581650919.52,1961959723.59,2013,2500503808.71
002122,904397250.56,2121162684.18,357393283.94,7495466323.11,4625189453.97,4975730636.7,2519735686.41,1810289159.9,2014,2522417379.8799996
002122,1063879123.46,2296496226.82,438168038.03,7555120854.99,4466900243.45,4990254280.8,2564866574.19,1866469210.9,2015,2545870409.15
002122,497024413.14,2190153364.61,436716646.19,6648367962.13,3741662550.32,4679207908.3,1969160053.83,1511214612.41,2016,2234247842.7
002122,2482236203.25,925314675.69,156073732.03,8602279491.05,6199919962.8,4044969321.29,4557310169.76,2308579791.48,2017,2303345851.84
002122,3264581363.13,805100329.6,135288388.49,7787609483.5,5596881818.12,3402633983.68,4384975499.82,1695043245.53,2018,1664456708.48
002122,1182878725.76,376059357.31,205238396.48,4627340599.08,2479876600.54,1681520455.19,2945820143.89,1398183835.74,2019,54461305.0
002123,70734427,510742018.94,54380614.11,4214032344.58,3186784318.8,2343415970.09,1870616374.49,1713804900.71,2012,1109168320.3999999
002123,68621816.66,663491660.91,60960851.3,4414479701.84,3452558380.42,2294494454.81,2119985247.03,1444979569.39,2013,1184850948.72
002123,45297533.34,692565106.76,53645685.39,3515678848.49,2542980098.09,1825183697.77,1690495150.72,940554189.72,2014,886460603.94
002123,77001033.88,605838443.35,195834795.4,7340079445.65,3859590795.53,4856218959.64,2483860486.01,1799422033.26,2015,985019807.89
002123,144921290.12,566225744.67,420682300.33,6966661457.27,3201316996.14,5140033589.13,1826627868.14,1566295275.44,2016,1241153029.6499999
002123,159663291.67,467279548.45,392279835.46,6760137200.61,3065039166.06,4920408407.92,1839728792.69,1788344617.83,2017,1378216973.1899998
002123,135969442.3,395302811.16,358616328.5,6647713804.84,2923632712.09,4574805464.51,2072908340.33,2032555626.14,2018,1456787872.23
002123,306910273.13,257987364.7,301816412.49,5955410936.92,2656510898.45,4178386222.67,1777024714.25,1752049103.63,2019,1166856755.22
002124,26836523.12,377170055.1,95320446.22,1167854987.62,576269676.28,516916610.16,650938377.46,648483352.28,2012,224364042.69
002124,41426156.55,624160552.56,95396218,1852198729.48,941956513.28,615517692.19,1236681037.29,1234322238.9,2013,320623433.07
002124,36521172.24,673118679.56,85773226.16,1884564818.22,844235285.32,620062007.04,1264502811.18,1262387300.74,2014,328925779.51
002124,51342255,687062188.68,74085934.53,1967302260.76,874598256.55,1125467584.34,841834676.42,828602735.93,2015,418359688.38
002124,62354827.78,740421647.48,74573422.04,2490092177.57,983446493.29,1424420611.53,1065671566.04,1055566832.54,2016,731493278.4100001
002124,45892902.52,1429290254.07,116124465.32,4443158630.63,1685175894.37,3047806812.5,1395351818.13,1377367895.19,2017,896998570.79
002124,161102234.45,2056479550.13,109849087.26,6228766400.88,2333011772.99,2396913439.23,3831852961.65,3468022303.44,2018,247725756.38000003
002124,65913256.31,3135053912.78,115832047.17,7534383259.18,2194856781.25,2898230363.66,4636152895.52,4035635713.66,2019,348128179.39
002125,14848959.79,527651714.64,39736090.7,1250412573.67,621041428.96,372619565.33,877793008.34,808988551.81,2012,20144947.9
002125,20709081.34,543048868.27,38751154.9,1233501326.05,609180936.86,381134997.2,852366328.85,803791194.16,2013,25838213.9
002125,17922702.21,360669989.14,37688194.42,1544751400.34,572008795.7,313860575.12,1230890825.22,950257828.06,2014,-34687573.54
002125,12619288.26,915229119.15,130054091.3,2631993491.56,1247939230.5,1060696675.91,1571296815.65,960257666.88,2015,-4340768.59
002125,29765238.88,927993336.69,126618880.52,2178511351.87,710552034.75,1086675876.71,1091835475.16,826768327.42,2016,17899897.9
002125,23849138.4,1309617526.39,121798279.44,2556873687.93,807474667.9,1138845625.81,1418028062.12,1150220701.3,2017,65071358.06
002125,23242309.47,1427408731.26,217845060.42,3175751380.27,937375670,1167601647.74,2008149732.53,1499679412.17,2018,135808113.37
002125,15034975.92,1854386432.38,201362453.42,3569922312.03,1206577847.46,1217091143.22,2352831168.81,1955864918.56,2019,183063775.18
002126,57641762.71,530439805.13,218206082.04,2479426431.83,1432962557.77,1346524455.27,1132901976.56,1018240738.34,2012,460051924.28
002126,69645181.52,616589390.75,215949954.55,3152909213.73,1830796212.23,1464397130.41,1688512083.32,1117364653.36,2013,545707753.88
002126,34611708.03,880973416.64,218450214.08,3514774811.95,1894429067.73,1634449113.27,1880325698.68,1311537325.71,2014,685137298.9
002126,39072731.88,860778694.64,223808597.79,3924670975.26,2053157160.73,2210403683.38,1714267291.88,1145658932.15,2015,866669012.8100001
002126,23691106.83,1076861183.14,394646059.9,4794145435.55,2270634489.17,2559605575.32,2234539860.23,1463895278.59,2016,1100942667.45
002126,30003924.51,1231982877.83,376089533.27,6678107088.2,3650495368.95,3688500828.09,2989606260.11,2764220303.7,2017,1383540361.86
002126,72071820.02,1845725080.15,432858954.35,7858823185.48,4321303623.61,4096912918.79,3761910266.69,3479266608.97,2018,1700452536.77
002126,17682784.82,1987245350.89,455638173.57,8424106635.59,4795971559.78,4083872275.47,4340234360.12,3957638024.48,2019,2041924994.34
002127,3953607.56,1784851168.86,116022855.54,4060594274.73,1953366007.51,1022544495.08,3038049779.65,2274158518.86,2012,203767094.19
002127,3680481.75,1643709961.95,127931980.54,2844771032.59,1058758068.9,467888991.17,2376882041.42,1852069983.13,2013,-316947897.64
002127,13891567.96,79368446.98,7214509.66,923141687.62,749134341.18,466329371.77,456812315.85,455424315.69,2014,-306530411.03999996
002127,169112832.4,5544089.83,1370412.29,1372789852,1292512329.36,1235355457.43,137434394.57,135634394.57,2015,287572491.26
002127,62673698.83,4568760.48,510291491.55,2046796382.98,1336688406.79,1564280144,482516238.98,482516238.98,2016,588717162.72
002127,52571929.11,3819963.32,565490992.86,3820524278.42,2274305124.01,3050054092.2,770470186.22,589780099.83,2017,1123008812.5
002127,59849623.62,3021813.45,562683064.77,4549248714.71,3057515291.98,3764268786.15,784979928.56,784345728.56,2018,1908013079.54
002127,88075286.9,6718909.97,560149124.79,5484815012.19,4010741825.28,4858727120.86,626087891.33,626087891.33,2019,3114149997.92
002128,2126252.08,4198875628.74,661060665.08,8987653017.45,2656874609.53,5684671244.59,3302981772.86,2195847526.8,2012,4109125548.83
002128,1267097.32,4392965759.02,645018053.78,9875732491.59,3074508296.21,6335913572.98,3539818918.61,3350367530.06,2013,4757377937.32
002128,845966.59,8027231863.8,658416467.12,13935771127.81,3508422338.82,8431550714.41,5504220413.4,3876088672.92,2014,5488684455.16
002128,48704138.07,7579914047.21,632471424.92,14079989995,4116982813.25,8877900736.45,5202089258.55,4438714998.72,2015,5916786510.23
002128,16385231.28,7207758233.85,665752617.96,13951092712.5,4376822338.14,9556087071.84,4395005640.66,3909071041.24,2016,6577304309.150001
002128,2406052.18,6796920176.13,641963580.61,14717468526.56,5666957933.11,10859098160.68,3858370365.88,3522423143.1,2017,7841602219.92
002128,247366575.19,6587583904.92,621467075.6,17715717663.88,6607112944.72,12361361626.08,5354356037.8,3596282758.18,2018,9378314372.77
002128,402417503.39,20334691140.83,1121225984.56,33820999567.87,7876118475.88,18743634310.69,15077365257.18,10251696044.68,2019,11651108482.699999
002129,15228147.22,2945550487.48,62494529.93,9664913310.16,4560862835.32,3633840697.73,6031072612.43,5180192028.28,2012,273153909.33
002129,91144642.38,4679675310.52,65390065.86,10657123000.84,4458698571.96,3627610961.5,7029512039.34,5975837976.82,2013,344796582.99
002129,71597145.44,4430055046.1,110424823.19,14162735420.48,6307283573.58,6702198965.63,7460536454.85,4263240393.11,2014,476903736.84999996
002129,98483163.05,5953307433.67,205091134.16,21083086502.71,9718626543.42,10311074328.96,10772012173.75,6816698913.55,2015,668543124.87
002129,75874169.58,7494259421.63,447585035.29,22994523362.8,8263071250.92,10655110640.25,12339412722.55,8929342239.03,2016,1017664688.3399999
002129,88622486.37,11443586937.08,815591886.95,31006595549.44,11289553927.48,12998809099.06,18007786450.38,10228409074.93,2017,1522878407.55
002129,156353871.73,17226192267.19,1538870966.5,42697311470.6,13893058187.58,15723967697.95,26973343772.65,17214493522.87,2018,2048350495.1499999
002129,219260641.3,20490293893.8,1869835632.19,49118519667.54,16214610476.8,20548518304.25,28570001363.29,15589432882.77,2019,2814557220.08
002130,30226226.3,465024411.48,99657346.37,1823067627.37,947238658.11,996528724.51,826538902.86,565222143.35,2012,379944648.21000004
002130,24206891.52,709287170.67,135375687.43,1878096136.89,854780349.9,1049322152.79,828773984.1,792523443.72,2013,439383246.36
002130,34121443.39,744797996.84,146242356.05,2658585776.78,978752482.14,1198755285.47,1459830491.31,1391774654.33,2014,559038021.0
002130,40104712.04,861891157.09,170927770.28,3672878948.34,1195477971.69,1706149156.13,1966729792.21,1281564347.36,2015,1100439771.4
002130,68309689.78,863518377.44,173003817.09,5360391738.35,1851166497.57,2648455971.14,2711935767.21,1392474039.57,2016,1145083516.58
002130,70756354.61,1508520324.74,172561885.51,6230261912.41,2017536955.28,2785837542.39,3444424370.02,2321336426.49,2017,1294256879.9199998
002130,67752295.89,2065299379.94,269297899.23,6427360891.56,2730127555.6,2802967627.78,3624393263.78,3145252875.39,2018,1289524659.09
002130,58030701.52,2002786212.15,266701672.49,6441062394.82,2763074760.84,3109821046.85,3331241347.97,2397402832.82,2019,1505114925.05
002131,59776039.24,629417028.03,137653075.58,2214729976.58,1155255933.93,1110105827.93,1104624148.65,1001696992.5,2012,495104274.62
002131,77987370.23,577618770.68,125469648.69,2843415028.76,1685514379.73,1556097300.85,1287317727.91,962215465.35,2013,541576484.8
002131,69920045.49,458824541.23,236580252.49,4201407970.39,2321900578.79,2084087999.75,2117319970.64,1815356986.27,2014,702855801.0
002131,147363692.02,449150309.69,454899356.94,8400027575.17,3535249874.25,5789675223.89,2610352351.28,2028796530.36,2015,908695122.13
002131,258663374.16,403512094.37,416286191.93,11252689878.3,4580137273.11,7457456636.42,3795233241.88,3290674894.28,2016,1425945183.31
002131,309685380.67,1274673045.85,393433907.18,13344231424.35,6378198171.91,7661829438.12,5682401986.23,5161882257.81,2017,1788039372.9499998
002131,385927833.43,1090951215,313973352.72,14174557849.86,8757598534.84,6975959651.75,7198598198.11,5649328827.01,2018,-132935257.41
002131,387508647.83,848358162.13,240183291.18,13322567347.52,8208186628.78,8135311008.78,5187256338.74,4715602610.37,2019,175296401.55
002132,7266456.6,1109183521.99,41305950.19,3299325858.93,1839969068.41,1207582521.48,2091743337.45,1781996844.77,2012,434185089.18
002132,7128401.41,1006279304.69,144121933.7,3321138300.06,1726922787.7,1182581682.86,2138556617.2,1957040461.99,2013,438371946.34000003
002132,10046093.22,1141189392.63,141630782.28,3418554055.8,1820714801.03,1229581242.62,2188972813.18,1837546370.25,2014,483855846.38
002132,33001101.34,1052871776.6,138610281.36,2813835879.39,1282173111.07,1862578764.17,951257115.22,632779073.86,2015,488029130.45
002132,28047669.27,1094844042.95,136562030.43,4279205226.37,2502685715.61,2863202028.8,1416003197.57,1129048286.01,2016,523155956.70000005
002132,33987974.76,1562368084.4,203769500.48,6441380087.56,3456383509.99,3099097587.78,3342282499.78,2916894012.28,2017,516922218.3
002132,36577352.85,1180221711.68,115358956.85,5488550361.39,3063348680.8,2815874891.56,2672675469.83,2557590330.65,2018,378096964.95
002132,42096227.76,1399604925.2,143882372.03,4799568937.55,2422593702.52,2721725848.13,2077843089.42,2025496959.67,2019,402095481.25
002133,429499038.47,22425654.16,11619760.77,7106550504.07,6604747097.35,2308356408.15,4798194095.92,3350644544.6,2012,993997141.15
002133,82484150.55,21392392.3,11203630.54,8014440268.8,7536669864.44,2467234496.17,5547205772.63,3434979845.27,2013,1165502342.53
002133,43303016.99,21119512.51,10981512.81,8561668868.33,8094066578.83,3340618086,5221050782.33,3064938241.37,2014,1248925021.42
002133,288741265.61,19815006.67,10522090.08,8735020499.21,8141860133.83,3195055663.24,5539964835.97,4661968706.55,2015,1122584364.0700002
002133,244732593.11,17726297.33,10091516.52,8183223021.87,7549387541.64,3181027000.2,5002196021.67,4107301975.42,2016,1212054151.33
002133,1517654123.81,18091507.98,9669452.96,8197858643.69,7516995970.68,3328522595.81,4869336047.88,3670194960.1,2017,1340101403.96
002133,641360214.71,19079621.44,9273831.45,11557085644.1,10629760793.35,3544179108.71,8012906535.39,6363537667.64,2018,1614229098.73
002133,813102006.7,18343062.62,7279703.46,13076009777.11,12091704673.49,3798993661.07,9277016116.04,7368666292.75,2019,1785535419.19
002134,1678460.67,396532118.6,12541976.72,810059327.99,323100237.89,609413188.33,200646139.66,183265804.63,2012,61065566.3
002134,863750.55,343276134.84,11805964.4,804672789.01,339152228.48,560972768.3,243700020.71,224273565.99,2013,12794090.41
002134,565477.64,291189352.24,10642562.65,815826926.36,390252313.35,570599013.64,245227912.72,226288608.64,2014,22542267.08
002134,2903970.88,246365166.22,10010025.59,718130626.89,336536475.86,522299023.44,195831603.45,176251774.51,2015,-25715507.400000002
